0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	
0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	
99.4898878424506563	99.4675975779653214	99.4819776239840365	99.5005472220862970	99.4906159336309486	
99.9999999999975415	99.9996169687663752	99.9999042266891536	99.9998997503023190	99.9999760489803151	
99.9999945929478145	99.9999958530347328	99.9999980341364676	99.9999314045618775	99.9999997065807236	
99.9999999999975415	99.9997137902716560	99.9999230226275131	99.9999913702540368	99.9999794816683334	
99.9999994554394647	99.9996309734599578	99.9999094394968751	99.9999295719406689	99.9999793962347212	
99.9999999999778169	99.9996249165098732	99.9999061833778882	99.9999727785610446	99.9999765078014207	
99.9999997766512934	99.9996376987112541	99.9999021255798937	99.9999848869644836	99.9999766900874079	
99.9999999999605507	99.9999841081000369	99.9999967454533163	99.9999250750817907	99.9999992811504939	
